image_id,patch_id,x,y,patch_index,psnr_input,psnr_hypir,gain,label
case5,case5_y0384_x1408,1408,384,104,35.0145722384161,29.927964266762007,-5.086607971654093,BAD
case5,case5_y0384_x1536,1536,384,105,24.855015448965542,21.891996950617724,-2.963018498347818,BAD
case5,case5_y0384_x1664,1664,384,106,23.084862302787652,20.440355731234753,-2.644506571552899,BAD
case5,case5_y0384_x1792,1792,384,107,22.413036850843216,21.79632515663616,-0.616711694207055,BAD
case5,case5_y0384_x1920,1920,384,108,22.841109368814074,23.945736617937957,1.104627249123883,GOOD
case5,case5_y0384_x2048,2048,384,109,23.599632128136623,22.884496530386954,-0.7151355977496685,BAD
case5,case5_y0384_x2176,2176,384,110,22.831582301926172,20.74774458888384,-2.083837713042332,BAD
case5,case5_y0384_x2304,2304,384,111,25.352073899623576,22.71194297483815,-2.640130924785428,BAD
case5,case5_y0384_x2432,2432,384,112,25.442398929688352,24.05390060756585,-1.3884983221225013,BAD
case5,case5_y0384_x2560,2560,384,113,26.43147184756799,25.216686189731735,-1.2147856578362557,BAD
case5,case5_y0384_x2688,2688,384,114,25.515424607448033,25.23863485352624,-0.2767897539217934,BAD
case5,case5_y0384_x2816,2816,384,115,22.392385728167426,21.67958910824417,-0.7127966199232567,BAD
case5,case5_y0384_x2944,2944,384,116,24.571420719994617,21.97916481617036,-2.592255903824256,BAD
case5,case5_y0384_x3072,3072,384,117,30.958911647099598,25.77810860458178,-5.180803042517816,BAD
case5,case5_y0384_x3200,3200,384,118,30.38042547202381,30.037287127644007,-0.3431383443798026,BAD
case5,case5_y0384_x3328,3328,384,119,24.179225107565678,24.281302549056672,0.1020774414909944,GOOD
case5,case5_y0384_x3456,3456,384,120,24.056841307760024,24.00665874545244,-0.05018256230758311,BAD
case5,case5_y0384_x3584,3584,384,121,31.269515705937362,29.833055711542688,-1.4364599943946743,BAD
case5,case5_y0384_x3712,3712,384,122,24.767428584360825,23.7585928177513,-1.0088357666095256,BAD
case5,case5_y0384_x3840,3840,384,123,24.677077771619654,23.698509027693525,-0.9785687439261288,BAD
case5,case5_y0512_x0000,0,512,124,29.16729587388442,23.893902679422716,-5.273393194461704,BAD
case5,case5_y0512_x0128,128,512,125,25.80370537659054,21.920921435898904,-3.8827839406916347,BAD
case5,case5_y0512_x0256,256,512,126,23.950228038007985,21.247643893771333,-2.7025841442366527,BAD
case5,case5_y0512_x0384,384,512,127,24.355561543809788,23.805424668517183,-0.5501368752926048,BAD
case5,case5_y0512_x0512,512,512,128,22.977260422124,22.100783419682195,-0.8764770024418063,BAD
case5,case5_y0512_x0640,640,512,129,23.047697071449242,21.826547206503605,-1.2211498649456374,BAD
case5,case5_y0512_x0768,768,512,130,25.307979208640997,23.432456081271148,-1.8755231273698492,BAD
case5,case5_y0512_x0896,896,512,131,26.28409734971663,23.783775526150276,-2.500321823566356,BAD
case5,case5_y0512_x1024,1024,512,132,28.544322400602546,26.051888224051105,-2.4924341765514413,BAD
case5,case5_y0512_x1152,1152,512,133,28.976990295790323,27.906921509601016,-1.0700687861893066,BAD
case5,case5_y0512_x1280,1280,512,134,31.00169680823886,29.90248385175118,-1.0992129564876798,BAD
case5,case5_y0512_x1408,1408,512,135,27.49564284795277,25.12922975756464,-2.3664130903881286,BAD
case5,case5_y0512_x1536,1536,512,136,23.50791513354718,21.797410547762837,-1.7105045857843422,BAD
case5,case5_y0512_x1664,1664,512,137,24.769340017831034,23.196673844331972,-1.5726661734990621,BAD
case5,case5_y0512_x1792,1792,512,138,24.068063911471324,23.102936597010284,-0.9651273144610393,BAD
case5,case5_y0512_x1920,1920,512,139,22.31389895705657,21.923332632834324,-0.39056632422224524,BAD
case5,case5_y0512_x2048,2048,512,140,23.010812806562626,21.471624779907465,-1.539188026655161,BAD
case5,case5_y0512_x2176,2176,512,141,23.68480809040665,21.180775481072263,-2.504032609334388,BAD
case5,case5_y0512_x2304,2304,512,142,24.621162715307847,22.300712161335817,-2.32045055397203,BAD
case5,case5_y0512_x2432,2432,512,143,25.921315091945814,23.852582685539367,-2.068732406406447,BAD
case5,case5_y0512_x2560,2560,512,144,28.37601197223467,27.31256338486712,-1.063448587367553,BAD
case5,case5_y0512_x2688,2688,512,145,24.90805351927847,25.796814550648325,0.8887610313698531,GOOD
case5,case5_y0512_x2816,2816,512,146,21.910597973149724,21.135789511327427,-0.7748084618222961,BAD
case5,case5_y0512_x2944,2944,512,147,22.97369921605059,20.865036093408197,-2.108663122642394,BAD
case5,case5_y0512_x3072,3072,512,148,27.174123601674797,24.934243123672907,-2.23988047800189,BAD
case5,case5_y0512_x3200,3200,512,149,29.49622474052497,29.300406735003193,-0.19581800552177597,BAD
case5,case5_y0512_x3328,3328,512,150,24.363237468201177,23.87814132808556,-0.4850961401156155,BAD
case5,case5_y0512_x3456,3456,512,151,24.330152740644845,23.775514447447733,-0.5546382931971117,BAD
case5,case5_y0512_x3584,3584,512,152,31.785991341160052,30.481082510461583,-1.3049088306984693,BAD
case5,case5_y0512_x3712,3712,512,153,25.066057687134663,23.88208199512892,-1.1839756920057418,BAD
case5,case5_y0512_x3840,3840,512,154,24.985929475971112,23.835238416323836,-1.1506910596472757,BAD
case5,case5_y0640_x0000,0,640,155,28.161239806599895,24.10817788651331,-4.053061920086584,BAD
case5,case5_y0640_x0128,128,640,156,25.411759046105583,23.67278277269163,-1.7389762734139538,BAD
case5,case5_y0640_x0256,256,640,157,25.60959598304748,24.163257726719788,-1.4463382563276923,BAD
case5,case5_y0640_x0384,384,640,158,31.306552302949235,30.963755247592253,-0.3427970553569821,BAD
case5,case5_y0640_x0512,512,640,159,25.66846572451596,24.299501683233416,-1.3689640412825455,BAD
case5,case5_y0640_x0640,640,640,160,24.9897676290616,22.936457023918425,-2.0533106051431744,BAD
case5,case5_y0640_x0768,768,640,161,29.807934704836924,24.93488808405045,-4.873046620786475,BAD
case5,case5_y0640_x0896,896,640,162,28.28061271269864,23.31388762616301,-4.966725086535632,BAD
case5,case5_y0640_x1024,1024,640,163,28.60757086148746,24.674714198958508,-3.932856662528952,BAD
case5,case5_y0640_x1152,1152,640,164,29.31455945445494,29.732437827523313,0.4178783730683726,GOOD
case5,case5_y0640_x1280,1280,640,165,30.54279899339065,31.29644760436994,0.7536486109792904,GOOD
case5,case5_y0640_x1408,1408,640,166,24.811688513921677,22.30564656167445,-2.5060419522472266,BAD
case5,case5_y0640_x1536,1536,640,167,22.13075198419046,20.603602085901457,-1.5271498982890037,BAD
case5,case5_y0640_x1664,1664,640,168,25.18070493791204,25.179887163212502,-0.0008177746995379209,BAD
case5,case5_y0640_x1792,1792,640,169,25.244142264821306,23.9589801215689,-1.285162143252407,BAD
case5,case5_y0640_x1920,1920,640,170,22.81570052082051,21.70193696296768,-1.113763557852831,BAD
case5,case5_y0640_x2048,2048,640,171,24.623252145899745,22.646568258562457,-1.9766838873372876,BAD
case5,case5_y0640_x2176,2176,640,172,26.9835730880329,23.62551802412145,-3.3580550639114506,BAD
case5,case5_y0640_x2304,2304,640,173,27.106180551185844,24.66500273662962,-2.441177814556223,BAD
case5,case5_y0640_x2432,2432,640,174,27.81284057399787,24.120573878859876,-3.692266695137995,BAD
case5,case5_y0640_x2560,2560,640,175,24.747586129927885,23.47612004781951,-1.2714660821083754,BAD
case5,case5_y0640_x2688,2688,640,176,22.656993248151053,23.591599044564795,0.9346057964137415,GOOD
case5,case5_y0640_x2816,2816,640,177,22.566988671446346,21.32828011017248,-1.2387085612738673,BAD
case5,case5_y0640_x2944,2944,640,178,23.035433511935423,20.73887519656663,-2.2965583153687916,BAD
case5,case5_y0640_x3072,3072,640,179,25.58706041431995,23.867313169886273,-1.7197472444336768,BAD
case5,case5_y0640_x3200,3200,640,180,29.468782920770767,28.19267966883414,-1.2761032519366289,BAD
case5,case5_y0640_x3328,3328,640,181,25.790562589378666,24.550088526146983,-1.2404740632316837,BAD
case5,case5_y0640_x3456,3456,640,182,25.908046571526224,24.274783778989196,-1.6332627925370282,BAD
case5,case5_y0640_x3584,3584,640,183,32.78524085138079,30.334679670300368,-2.450561181080424,BAD
case5,case5_y0640_x3712,3712,640,184,26.09371310400556,24.015522497877217,-2.0781906061283415,BAD
case5,case5_y0640_x3840,3840,640,185,26.037065912033913,23.99172609952794,-2.045339812505972,BAD
case5,case5_y0768_x0000,0,768,186,28.11669928642051,24.30777204118598,-3.8089272452345284,BAD
case5,case5_y0768_x0128,128,768,187,25.41569996577936,23.64327105575161,-1.7724289100277488,BAD
case5,case5_y0768_x0256,256,768,188,25.99392866468709,23.74395955268866,-2.2499691119984284,BAD
case5,case5_y0768_x0384,384,768,189,30.551137666019752,28.349373997884108,-2.2017636681356443,BAD
case5,case5_y0768_x0512,512,768,190,23.794940009426867,23.175574709960763,-0.6193652994661036,BAD
case5,case5_y0768_x0640,640,768,191,23.083755731882828,21.10575156534115,-1.9780041665416768,BAD
case5,case5_y0768_x0768,768,768,192,27.01212326938727,20.815765599147667,-6.196357670239603,BAD
case5,case5_y0768_x0896,896,768,193,26.6017749613114,20.726081259830202,-5.875693701481197,BAD
case5,case5_y0768_x1024,1024,768,194,27.81832593043289,23.653874496358878,-4.164451434074014,BAD
case5,case5_y0768_x1152,1152,768,195,29.8758323277018,28.97609603935567,-0.89973628834613,BAD
case5,case5_y0768_x1280,1280,768,196,28.449385061804353,27.35721753547633,-1.0921675263280228,BAD
case5,case5_y0768_x1408,1408,768,197,23.790042966021026,20.674862952045608,-3.1151800139754187,BAD
case5,case5_y0768_x1536,1536,768,198,21.671759316518976,19.140469301617582,-2.531290014901394,BAD
case5,case5_y0768_x1664,1664,768,199,22.178284633721983,20.528573410727454,-1.6497112229945294,BAD
case5,case5_y0768_x1792,1792,768,200,22.885934936654383,21.122970193211287,-1.7629647434430957,BAD
case5,case5_y0768_x1920,1920,768,201,23.84514164977837,22.313763183910957,-1.5313784658674123,BAD
case5,case5_y0768_x2048,2048,768,202,25.585573805534175,23.946944890271755,-1.6386289152624194,BAD
case5,case5_y0768_x2176,2176,768,203,28.993232171889247,26.876270262820015,-2.116961909069232,BAD
case5,case5_y0768_x2304,2304,768,204,35.081245491714775,34.89147057765754,-0.18977491405723157,BAD
case5,case5_y0768_x2432,2432,768,205,30.036561830327727,26.184570255551655,-3.851991574776072,BAD
case5,case5_y0768_x2560,2560,768,206,24.380312004686218,23.308227003901276,-1.0720850007849414,BAD
case5,case5_y0768_x2688,2688,768,207,24.54768298463606,25.03638816891517,0.4887051842791088,GOOD
case5,case5_y0768_x2816,2816,768,208,26.284124060434735,23.56368033622378,-2.7204437242109556,BAD
case5,case5_y0768_x2944,2944,768,209,22.98328819200416,21.120205877940638,-1.8630823140635222,BAD
case5,case5_y0768_x3072,3072,768,210,24.03642020105258,22.717070093520736,-1.319350107531843,BAD
case5,case5_y0768_x3200,3200,768,211,29.728974264976756,27.428441113294685,-2.300533151682071,BAD
case5,case5_y0768_x3328,3328,768,212,25.624305659256198,24.865966722648125,-0.758338936608073,BAD
case5,case5_y0768_x3456,3456,768,213,25.721525720379628,24.3352872948973,-1.386238425482329,BAD
case5,case5_y0768_x3584,3584,768,214,32.8192725412471,29.835863339732278,-2.9834092015148244,BAD
case5,case5_y0768_x3712,3712,768,215,25.489838619375934,23.54980426856793,-1.9400343508080056,BAD
case5,case5_y0768_x3840,3840,768,216,25.43015628350051,23.513041205765685,-1.9171150777348238,BAD
case5,case5_y0896_x0000,0,896,217,28.73772633634114,24.705851827943718,-4.031874508397422,BAD
case5,case5_y0896_x0128,128,896,218,26.591919335604018,24.08769990263911,-2.5042194329649092,BAD
case5,case5_y0896_x0256,256,896,219,26.05679115898343,23.395438763354974,-2.6613523956284553,BAD
case5,case5_y0896_x0384,384,896,220,27.853969690923684,25.529913624372345,-2.3240560665513392,BAD
case5,case5_y0896_x0512,512,896,221,23.685839453116884,22.53898640241449,-1.1468530507023935,BAD
case5,case5_y0896_x0640,640,896,222,23.09026513329549,20.52399957229502,-2.5662655610004705,BAD
case5,case5_y0896_x0768,768,896,223,26.211548294856748,19.415806173380304,-6.795742121476444,BAD
case5,case5_y0896_x0896,896,896,224,25.99854078553153,19.56598652852597,-6.432554257005563,BAD
case5,case5_y0896_x1024,1024,896,225,27.5979483503352,23.278867575740115,-4.319080774595086,BAD
case5,case5_y0896_x1152,1152,896,226,29.951358250764414,28.60750503998043,-1.3438532107839833,BAD
case5,case5_y0896_x1280,1280,896,227,26.12339619588039,24.16350155785399,-1.9598946380263982,BAD
case5,case5_y0896_x1408,1408,896,228,23.110275458766658,20.407152947473204,-2.7031225112934543,BAD
case5,case5_y0896_x1536,1536,896,229,23.45387044625746,20.652165215136836,-2.801705231120625,BAD
case5,case5_y0896_x1664,1664,896,230,23.29135443352349,21.17188430297251,-2.1194701305509795,BAD
case5,case5_y0896_x1792,1792,896,231,22.494116047540686,20.67108865124468,-1.8230273962960055,BAD
case5,case5_y0896_x1920,1920,896,232,23.877051166677163,22.02955908072534,-1.8474920859518242,BAD
case5,case5_y0896_x2048,2048,896,233,25.07868089177416,23.336782242071944,-1.7418986497022146,BAD
case5,case5_y0896_x2176,2176,896,234,28.033382209525204,26.61497348398569,-1.4184087255395141,BAD
case5,case5_y0896_x2304,2304,896,235,35.76246316739519,35.35275661849337,-0.40970654890181635,BAD
case5,case5_y0896_x2432,2432,896,236,32.39512392055447,31.400074366468353,-0.9950495540861155,BAD
case5,case5_y0896_x2560,2560,896,237,27.05980420522295,25.46510225789767,-1.5947019473252801,BAD
case5,case5_y0896_x2688,2688,896,238,26.423949305598985,24.62320870844222,-1.8007405971567643,BAD
case5,case5_y0896_x2816,2816,896,239,24.80192825363149,20.146991768093024,-4.654936485538467,BAD
case5,case5_y0896_x2944,2944,896,240,22.300581819541584,18.848563108033137,-3.4520187115084475,BAD
case5,case5_y0896_x3072,3072,896,241,23.95694702204409,22.237968070906888,-1.7189789511372027,BAD
case5,case5_y0896_x3200,3200,896,242,29.648998603788662,27.051220861759518,-2.5977777420291446,BAD
case5,case5_y0896_x3328,3328,896,243,25.240488350638376,24.179331374583832,-1.0611569760545443,BAD
case5,case5_y0896_x3456,3456,896,244,25.18976282046232,23.686069330773766,-1.5036934896885548,BAD
case5,case5_y0896_x3584,3584,896,245,33.0273666956058,29.49002278049935,-3.537343915106451,BAD
case5,case5_y0896_x3712,3712,896,246,25.15614745446392,23.47370596496047,-1.68244148950345,BAD
case5,case5_y0896_x3840,3840,896,247,25.075585759258928,23.411753272458775,-1.6638324868001533,BAD
case5,case5_y1024_x0000,0,1024,248,28.39420925651966,25.58389379159253,-2.810315464927129,BAD
case5,case5_y1024_x0128,128,1024,249,28.00311747272893,25.04293211260883,-2.9601853601201,BAD
case5,case5_y1024_x0256,256,1024,250,25.399896213874733,23.018068086795736,-2.3818281270789967,BAD
case5,case5_y1024_x0384,384,1024,251,26.200179428480197,24.099738182035235,-2.100441246444962,BAD
case5,case5_y1024_x0512,512,1024,252,24.851394890474275,23.355295480739162,-1.4960994097351126,BAD
case5,case5_y1024_x0640,640,1024,253,24.337749537947182,22.125105809537544,-2.2126437284096383,BAD
case5,case5_y1024_x0768,768,1024,254,26.87769969705983,20.947369248435663,-5.930330448624165,BAD
case5,case5_y1024_x0896,896,1024,255,26.338436560368706,20.453836348496168,-5.884600211872538,BAD
case5,case5_y1024_x1024,1024,1024,256,28.126027423900567,23.943158953477255,-4.182868470423312,BAD
case5,case5_y1024_x1152,1152,1024,257,30.909350804195043,29.00071387370955,-1.9086369304854927,BAD
case5,case5_y1024_x1280,1280,1024,258,25.946411460177377,22.491275256231468,-3.4551362039459086,BAD
case5,case5_y1024_x1408,1408,1024,259,23.27740338174327,19.92665395547366,-3.3507494262696085,BAD
case5,case5_y1024_x1536,1536,1024,260,25.704799903298387,22.68221039590381,-3.022589507394578,BAD
case5,case5_y1024_x1664,1664,1024,261,27.78177911301073,25.782860549666545,-1.998918563344187,BAD
case5,case5_y1024_x1792,1792,1024,262,25.798119391836746,24.25869196336952,-1.5394274284672242,BAD
case5,case5_y1024_x1920,1920,1024,263,26.387728087236777,25.03021222104543,-1.3575158661913456,BAD
case5,case5_y1024_x2048,2048,1024,264,25.527515988882623,24.050534202826782,-1.4769817860558412,BAD
case5,case5_y1024_x2176,2176,1024,265,27.143972456125788,25.906977128142948,-1.2369953279828394,BAD
case5,case5_y1024_x2304,2304,1024,266,33.073740181807956,31.92360501115569,-1.1501351706522662,BAD
case5,case5_y1024_x2432,2432,1024,267,34.36217672650004,33.689551925448555,-0.6726248010514837,BAD
case5,case5_y1024_x2560,2560,1024,268,26.01587568346483,21.483731501006396,-4.532144182458435,BAD
case5,case5_y1024_x2688,2688,1024,269,22.9970606980649,18.57888487773712,-4.418175820327779,BAD
case5,case5_y1024_x2816,2816,1024,270,21.689651928668006,16.909274359976195,-4.7803775686918115,BAD
case5,case5_y1024_x2944,2944,1024,271,22.145604133926007,17.450023180192325,-4.695580953733682,BAD
case5,case5_y1024_x3072,3072,1024,272,25.554723678481572,22.252413478125153,-3.3023102003564198,BAD
case5,case5_y1024_x3200,3200,1024,273,29.587692524460625,27.099531008741625,-2.488161515719,BAD
case5,case5_y1024_x3328,3328,1024,274,26.147075227593145,24.24912455277207,-1.8979506748210753,BAD
case5,case5_y1024_x3456,3456,1024,275,26.136459352231228,23.839760861339872,-2.2966984908913552,BAD
case5,case5_y1024_x3584,3584,1024,276,33.21002351491779,29.450795372813296,-3.7592281421044973,BAD
case5,case5_y1024_x3712,3712,1024,277,25.742818032525182,24.101702110246084,-1.6411159222790985,BAD
case5,case5_y1024_x3840,3840,1024,278,25.60134885268239,23.994591578072082,-1.606757274610306,BAD
case5,case5_y1152_x0000,0,1152,279,27.609616356724302,25.505142889122908,-2.1044734676013945,BAD
case5,case5_y1152_x0128,128,1152,280,28.15739806531979,25.585935113716598,-2.5714629516031913,BAD
case5,case5_y1152_x0256,256,1152,281,26.156348861482527,23.296695171910944,-2.8596536895715836,BAD
case5,case5_y1152_x0384,384,1152,282,26.96762448959387,24.274678150275875,-2.692946339317995,BAD
case5,case5_y1152_x0512,512,1152,283,23.619278059549064,23.250069147672573,-0.3692089118764912,BAD
case5,case5_y1152_x0640,640,1152,284,23.177250307998463,22.578745875722074,-0.598504432276389,BAD
case5,case5_y1152_x0768,768,1152,285,27.192579209737925,22.79906486707686,-4.393514342661064,BAD
case5,case5_y1152_x0896,896,1152,286,26.016172952252262,21.801971743473516,-4.214201208778746,BAD
case5,case5_y1152_x1024,1024,1152,287,27.537811828051815,24.77650437534219,-2.7613074527096266,BAD
case5,case5_y1152_x1152,1152,1152,288,31.140008954611737,29.037180266806203,-2.102828687805534,BAD
case5,case5_y1152_x1280,1280,1152,289,26.04825393320236,21.138929191379987,-4.909324741822374,BAD
case5,case5_y1152_x1408,1408,1152,290,22.751059957519097,17.891185330527662,-4.859874626991434,BAD
case5,case5_y1152_x1536,1536,1152,291,22.998799447644807,19.115815321915054,-3.8829841257297524,BAD
case5,case5_y1152_x1664,1664,1152,292,23.610190739585004,20.975594831010426,-2.6345959085745783,BAD
case5,case5_y1152_x1792,1792,1152,293,25.47487077717995,22.80124549020979,-2.673625286970161,BAD
case5,case5_y1152_x1920,1920,1152,294,32.10229738338277,30.302468678010214,-1.7998287053725548,BAD
case5,case5_y1152_x2048,2048,1152,295,26.627297273840234,24.75898681404519,-1.868310459795044,BAD
case5,case5_y1152_x2176,2176,1152,296,26.011505466718617,24.414589068344018,-1.5969163983745993,BAD
case5,case5_y1152_x2304,2304,1152,297,30.547645280648656,29.341928658213604,-1.2057166224350517,BAD
case5,case5_y1152_x2432,2432,1152,298,34.774710953729425,34.20611211324339,-0.5685988404860325,BAD
case5,case5_y1152_x2560,2560,1152,299,26.091965914990283,21.21500911053705,-4.876956804453233,BAD
case5,case5_y1152_x2688,2688,1152,300,23.09451112476765,18.413828478872986,-4.680682645894663,BAD
case5,case5_y1152_x2816,2816,1152,301,22.750903277960163,18.451362589207697,-4.299540688752465,BAD
case5,case5_y1152_x2944,2944,1152,302,23.08181369475736,19.319362573607407,-3.7624511211499545,BAD
case5,case5_y1152_x3072,3072,1152,303,25.481552016377933,22.341008807924936,-3.1405432084529963,BAD
case5,case5_y1152_x3200,3200,1152,304,29.726955766386972,26.655282107280524,-3.071673659106448,BAD
case5,case5_y1152_x3328,3328,1152,305,26.08515643464592,24.84962309893339,-1.2355333357125318,BAD
case5,case5_y1152_x3456,3456,1152,306,26.18671849086028,24.705160501030733,-1.4815579898295468,BAD
case5,case5_y1152_x3584,3584,1152,307,32.75587222147437,29.849898908388994,-2.9059733130853758,BAD
case5,case5_y1152_x3712,3712,1152,308,26.33930726673833,24.20584959411123,-2.1334576726271024,BAD
case5,case5_y1152_x3840,3840,1152,309,26.180530161872685,24.09280996109317,-2.087720200779515,BAD
case5,case5_y1280_x0000,0,1280,310,27.623145055720677,25.28622455092325,-2.336920504797426,BAD
case5,case5_y1280_x0128,128,1280,311,28.94183785146605,26.055948708757995,-2.8858891427080557,BAD
case5,case5_y1280_x0256,256,1280,312,27.389113232625956,24.120868494348827,-3.2682447382771294,BAD
case5,case5_y1280_x0384,384,1280,313,28.579392783941543,25.396864291940325,-3.182528492001218,BAD
case5,case5_y1280_x0512,512,1280,314,24.441700387843266,24.3254244837792,-0.1162759040640644,BAD
case5,case5_y1280_x0640,640,1280,315,23.73221263402044,23.253585420272746,-0.4786272137476928,BAD
case5,case5_y1280_x0768,768,1280,316,27.41036438790479,24.371283695857585,-3.0390806920472038,BAD
case5,case5_y1280_x0896,896,1280,317,26.337649931136916,23.379903266725282,-2.9577466644116335,BAD
case5,case5_y1280_x1024,1024,1280,318,27.517652448622435,25.509171921199165,-2.00848052742327,BAD
case5,case5_y1280_x1152,1152,1280,319,29.669428414373673,29.611204485917668,-0.058223928456005325,BAD
case5,case5_y1280_x1280,1280,1280,320,25.870734713291853,21.02912873456428,-4.841605978727571,BAD
case5,case5_y1280_x1408,1408,1280,321,22.150461352389556,17.15591111277919,-4.994550239610366,BAD
case5,case5_y1280_x1536,1536,1280,322,21.525453747295842,17.722330347744485,-3.8031233995513567,BAD
case5,case5_y1280_x1664,1664,1280,323,22.56264040464425,19.786454723621954,-2.7761856810222945,BAD
case5,case5_y1280_x1792,1792,1280,324,25.12233403069997,22.258786514210467,-2.863547516489504,BAD
case5,case5_y1280_x1920,1920,1280,325,32.04869666701625,31.28872370482548,-0.7599729621907727,BAD
case5,case5_y1280_x2048,2048,1280,326,27.275109617769022,25.881139545383608,-1.3939700723854145,BAD
case5,case5_y1280_x2176,2176,1280,327,25.755404628135604,24.207932557123538,-1.5474720710120664,BAD
case5,case5_y1280_x2304,2304,1280,328,27.906855844295336,26.36626369335478,-1.5405921509405545,BAD
case5,case5_y1280_x2432,2432,1280,329,28.95759474262968,28.305353061090152,-0.6522416815395289,BAD
case5,case5_y1280_x2560,2560,1280,330,24.77389477388112,23.034790044589045,-1.7391047292920767,BAD
case5,case5_y1280_x2688,2688,1280,331,24.44012423516266,22.361148344335557,-2.0789758908271025,BAD
case5,case5_y1280_x2816,2816,1280,332,26.073815291913228,24.719590646331117,-1.3542246455821108,BAD
case5,case5_y1280_x2944,2944,1280,333,24.15558386814198,22.474453544769098,-1.6811303233728836,BAD
case5,case5_y1280_x3072,3072,1280,334,25.308139504942115,22.59600998107965,-2.7121295238624654,BAD
case5,case5_y1280_x3200,3200,1280,335,28.913735689395214,26.039534606657128,-2.874201082738086,BAD
case5,case5_y1280_x3328,3328,1280,336,24.63801459611976,25.126884983860368,0.488870387740608,GOOD
case5,case5_y1280_x3456,3456,1280,337,24.78735883981003,25.09738461236392,0.3100257725538924,GOOD
case5,case5_y1280_x3584,3584,1280,338,31.926519772006184,30.04370427670225,-1.8828154953039338,BAD
case5,case5_y1280_x3712,3712,1280,339,26.06265625699468,24.38221740507917,-1.6804388519155076,BAD
case5,case5_y1280_x3840,3840,1280,340,25.92327051103965,24.270201564373725,-1.6530689466659254,BAD
case5,case5_y1408_x0000,0,1408,341,27.896374510617463,26.569817210089397,-1.3265573005280658,BAD
case5,case5_y1408_x0128,128,1408,342,29.745744630549666,27.47748778810129,-2.268256842448377,BAD
case5,case5_y1408_x0256,256,1408,343,25.745427604201293,24.367496028801803,-1.37793157539949,BAD
case5,case5_y1408_x0384,384,1408,344,26.885134147417528,25.55201636626082,-1.3331177811567088,BAD
case5,case5_y1408_x0512,512,1408,345,27.106470006601086,26.57387842442805,-0.5325915821730369,BAD
case5,case5_y1408_x0640,640,1408,346,26.151922165757455,25.333588952564217,-0.8183332131932382,BAD
case5,case5_y1408_x0768,768,1408,347,29.116726123605265,26.87669687577038,-2.240029247834883,BAD
case5,case5_y1408_x0896,896,1408,348,27.022301427664168,25.270052450132358,-1.75224897753181,BAD
case5,case5_y1408_x1024,1024,1408,349,27.40097565635011,26.56261879898917,-0.8383568573609388,BAD
case5,case5_y1408_x1152,1152,1408,350,29.327126211336086,30.8332346912364,1.5061084799003126,GOOD
case5,case5_y1408_x1280,1280,1408,351,25.976592195169236,21.99747639603895,-3.979115799130284,BAD
case5,case5_y1408_x1408,1408,1408,352,22.738122483998158,18.39016865915629,-4.347953824841866,BAD
case5,case5_y1408_x1536,1536,1408,353,23.232640057608567,19.67528873767561,-3.5573513199329554,BAD
case5,case5_y1408_x1664,1664,1408,354,24.460198266614924,22.19328891715381,-2.2669093494611126,BAD
case5,case5_y1408_x1792,1792,1408,355,24.768003820231094,23.266408517753455,-1.5015953024776394,BAD
case5,case5_y1408_x1920,1920,1408,356,29.290172295734557,29.789974484747646,0.4998021890130886,GOOD
case5,case5_y1408_x2048,2048,1408,357,27.569769102668047,26.723796397058045,-0.8459727056100022,BAD
case5,case5_y1408_x2176,2176,1408,358,26.343514264680834,24.931863471989352,-1.411650792691482,BAD
case5,case5_y1408_x2304,2304,1408,359,27.8752087546085,26.15954708332392,-1.7156616712845825,BAD
case5,case5_y1408_x2432,2432,1408,360,26.972839152123992,25.44416774972227,-1.5286714024017236,BAD
case5,case5_y1408_x2560,2560,1408,361,24.144798350706402,23.25552042265862,-0.8892779280477825,BAD
case5,case5_y1408_x2688,2688,1408,362,23.02236469956209,23.140862273514667,0.11849757395257754,GOOD
case5,case5_y1408_x2816,2816,1408,363,22.982238992483026,22.67711958620079,-0.30511940628223755,BAD
case5,case5_y1408_x2944,2944,1408,364,23.18208575528882,21.97262881647283,-1.2094569388159897,BAD
case5,case5_y1408_x3072,3072,1408,365,25.365789145315553,23.606619973905545,-1.759169171410008,BAD
case5,case5_y1408_x3200,3200,1408,366,27.91555454275274,26.1805341092988,-1.7350204334539399,BAD
case5,case5_y1408_x3328,3328,1408,367,25.34933350244429,25.40034417580752,0.05101067336322984,GOOD
case5,case5_y1408_x3456,3456,1408,368,25.69582049812108,25.341866662171043,-0.35395383595003693,BAD
case5,case5_y1408_x3584,3584,1408,369,32.394963531014525,30.239172091782265,-2.15579143923226,BAD
case5,case5_y1408_x3712,3712,1408,370,26.620054514774168,25.49742860053359,-1.1226259142405794,BAD
case5,case5_y1408_x3840,3840,1408,371,26.447545638834903,25.35509918326186,-1.092446455573043,BAD
case5,case5_y1536_x0000,0,1536,372,28.912366164592008,27.58513224998194,-1.3272339146100691,BAD
case5,case5_y1536_x0128,128,1536,373,28.720911271872303,27.19374012233798,-1.5271711495343219,BAD
case5,case5_y1536_x0256,256,1536,374,25.139742518637973,24.44212654220565,-0.6976159764323242,BAD
case5,case5_y1536_x0384,384,1536,375,26.64963950351741,26.289616673924805,-0.3600228295926051,BAD
case5,case5_y1536_x0512,512,1536,376,27.252985135432542,26.63176814009725,-0.621216995335292,BAD
case5,case5_y1536_x0640,640,1536,377,26.728950446559693,26.050309912930118,-0.6786405336295758,BAD
